date,stock_code,open,close,high,low,volume,amount,amplitude,pct_change,change,turnover,volume_log,volume_log_diff,p_SMA:5,p_WMA:5,p_EMA:5,v_log_SMA:5,v_log_WMA:5,v_log_EMA:5,p_SMA:10,p_WMA:10,p_EMA:10,v_log_SMA:10,v_log_WMA:10,v_log_EMA:10,p_SMA:20,p_WMA:20,p_EMA:20,v_log_SMA:20,v_log_WMA:20,v_log_EMA:20,p_SMA:30,p_WMA:30,p_EMA:30,v_log_SMA:30,v_log_WMA:30,v_log_EMA:30,p_SMA:60,p_WMA:60,p_EMA:60,v_log_SMA:60,v_log_WMA:60,v_log_EMA:60,amount_log
1999-01-15,sz000892,9.8,8.85,9.88,8.81,210750,193549872.0,21.4,77.0,3.85,52.69,5.32376758329678,0.0,8.85,8.85,8.85,5.32376758329678,5.32376758329678,5.32376758329678,8.85,8.85,8.85,5.32376758329678,5.32376758329678,5.32376758329678,8.85,8.85,8.85,5.32376758329678,5.32376758329678,5.32376758329678,8.85,8.85,8.85,5.32376758329678,5.32376758329678,5.32376758329678,8.85,8.85,8.85,5.32376758329678,5.32376758329678,5.32376758329678,8.286792888443856
1999-01-18,sz000892,8.75,8.78,8.89,8.5,50091,43437672.0,4.41,-0.79,-0.07,12.52,4.699759701886097,-0.6240078814106829,8.815,8.803333333333333,8.826666666666666,5.011763642591438,4.907762329022991,5.115764956159886,8.815,8.803333333333333,8.837272727272726,5.011763642591438,4.907762329022991,5.2103116048584734,8.815,8.803333333333333,8.843333333333332,5.011763642591438,4.907762329022991,5.2643382612576675,8.815,8.803333333333333,8.845483870967742,5.011763642591438,4.907762329022991,5.283509010302542,8.815,8.803333333333333,8.847704918032786,5.011763642591438,4.907762329022991,5.30330830849643,7.637866541611956
1999-01-19,sz000892,8.78,8.55,8.78,8.5,32655,28109228.0,3.19,-2.62,-0.23,8.16,4.513949688096775,-0.18581001378932172,8.726666666666667,8.676666666666668,8.734444444444446,4.845825657759884,4.710856008559883,4.915159866805515,8.726666666666667,8.676666666666668,8.785041322314047,4.845825657759884,4.710856008559883,5.083700347265437,8.726666666666667,8.676666666666668,8.815396825396824,4.845825657759884,4.710856008559883,5.192872682861393,8.726666666666667,8.676666666666668,8.826420395421437,4.845825657759884,4.710856008559883,5.233860021773139,8.726666666666667,8.676666666666668,8.837944101048103,4.845825657759884,4.710856008559883,5.277427697991523,7.44884891818147
1999-01-20,sz000892,8.55,8.59,8.74,8.54,19516,16873752.0,2.34,0.47,0.04,4.88,4.290390809440229,-0.22355887865654633,8.692499999999999,8.642,8.686296296296298,4.70696694567997,4.542669928912021,4.7069035143504205,8.692499999999999,8.642,8.749579263711492,4.70696694567997,4.542669928912021,4.9394622494790354,8.692499999999999,8.642,8.793930461073318,4.70696694567997,4.542669928912021,5.106922028249853,8.692499999999999,8.642,8.811167466684571,4.70696694567997,4.542669928912021,5.172991040332307,8.692499999999999,8.642,8.829814786259641,4.70696694567997,4.542669928912021,5.245065832793119,7.22721166182565
1999-01-21,sz000892,8.59,8.81,8.85,8.52,14378,12496620.0,3.84,2.56,0.22,3.59,4.157698479275516,-0.13269233016471293,8.716,8.698,8.727530864197533,4.59711325239908,4.41434611236652,4.523835169325453,8.716,8.698,8.760564852127585,4.59711325239908,4.41434611236652,4.797323382169305,8.716,8.698,8.795460893352049,4.59711325239908,4.41434611236652,5.0165197854903925,8.716,8.698,8.811092146253308,4.59711325239908,4.41434611236652,5.107488294457675,8.716,8.698,8.829165121136374,4.59711325239908,4.41434611236652,5.2094144441531975,7.096792563900315
1999-01-22,sz000892,8.91,8.88,9.05,8.81,26147,23429494.0,2.72,0.79,0.07,6.54,4.417421866886405,0.2597233876108893,8.722,8.752666666666668,8.778353909465022,4.415844109117004,4.354448983862295,4.488364068512437,8.743333333333334,8.75,8.782280333558933,4.567164688146967,4.415224899372201,4.7282503793905954,8.743333333333334,8.75,8.80351223684233,4.567164688146967,4.415224899372201,4.959462840861442,8.743333333333334,8.75,8.815537814236967,4.567164688146967,4.415224899372201,5.062967879775658,8.743333333333334,8.75,8.830831838476165,4.567164688146967,4.415224899372201,5.183447474406745,7.369762909366028
1999-01-25,sz000892,8.88,8.64,8.88,8.62,13527,11805376.0,2.93,-2.7,-0.24,3.38,4.131201490026233,-0.28622037686017254,8.693999999999999,8.725333333333333,8.732235939643349,4.302132466745031,4.259568110832038,4.369309875683703,8.72857142857143,8.7225,8.756411182002763,4.504884231272577,4.344219047035709,4.619696035869802,8.72857142857143,8.7225,8.787939642857346,4.504884231272577,4.344219047035709,4.880580807448565,8.72857142857143,8.7225,8.804212793963615,4.504884231272577,4.344219047035709,5.002853919146664,8.72857142857143,8.7225,8.824575056886781,4.504884231272577,4.344219047035709,5.1489476060664,7.072079823869189
1999-01-26,sz000892,8.6,8.64,8.68,8.52,11471,9860482.0,1.85,0.0,0.0,2.87,4.059601279762754,-0.07160021026347874,8.712,8.707333333333334,8.7014906264289,4.211262785078228,4.178724381837945,4.266073677043387,8.717500000000001,8.704166666666667,8.735245512547715,4.449223862333849,4.280970654308386,4.51786062566852,8.717500000000001,8.704166666666667,8.773850153061408,4.449223862333849,4.280970654308386,4.802392281002297,8.717500000000001,8.704166666666667,8.79361842015951,4.449223862333849,4.280970654308386,4.941998910154154,8.717500000000001,8.704166666666667,8.818523415677378,4.449223862333849,4.280970654308386,5.113231333072838,6.993898144639382
1999-01-27,sz000892,8.64,8.58,8.72,8.4,13881,11893408.0,3.7,-0.69,-0.06,3.47,4.142420754219559,0.08281947445680515,8.709999999999999,8.663333333333334,8.660993750952601,4.181668774034094,4.15577703821839,4.2248560361021115,8.702222222222224,8.679333333333334,8.707019055720858,4.415134628098928,4.253260674290621,4.449598830859618,8.702222222222224,8.679333333333334,8.755388233722227,4.415134628098928,4.253260674290621,4.739537849880132,8.702222222222224,8.679333333333334,8.779836586600831,4.415134628098928,4.253260674290621,4.8904132226745025,8.702222222222224,8.679333333333334,8.810702975819103,4.415134628098928,4.253260674290621,5.081401478028468,7.075306317488307
1999-01-28,sz000892,8.5,8.24,8.52,8.22,15965,13302228.0,3.5,-3.96,-0.34,3.99,4.203168922875464,0.0607481686559046,8.596,8.506666666666668,8.520662500635067,4.190762862754083,4.162943754498846,4.217626998359896,8.656,8.599454545454545,8.622106500135247,4.393938057576581,4.244153083124228,4.404793393044317,8.656,8.599454545454545,8.706303640034395,4.393938057576581,4.244153083124228,4.688455094927306,8.656,8.599454545454545,8.745008419723359,4.393938057576581,4.244153083124228,4.846074880751984,8.656,8.599454545454545,8.791991402841427,4.393938057576581,4.244153083124228,5.052606968023451,7.1239243873632105
1999-01-29,sz000892,8.18,8.11,8.25,8.05,11253,9138012.0,2.43,-1.58,-0.13,2.81,4.0512683188703855,-0.15190060400507832,8.442,8.344666666666667,8.383775000423379,4.117532153150879,4.116445573204279,4.162174105196726,8.582,8.500181818181819,8.528996227383383,4.266688131133942,4.1818494942685565,4.340516106830875,8.606363636363637,8.51787878787879,8.649512817173976,4.362786263148745,4.212005622415254,4.6277706400647425,8.606363636363637,8.51787878787879,8.704040134579916,4.362786263148745,4.212005622415254,4.794797038049945,8.606363636363637,8.51787878787879,8.769631028977773,4.362786263148745,4.212005622415254,5.019776192641383,6.960851724033799
1999-02-01,sz000892,8.01,8.13,8.32,8.0,7237,5888867.5,3.95,0.25,0.02,1.81,3.8595585726260535,-0.191709746244332,8.34,8.240666666666666,8.299183333615586,4.0632035696708435,4.030454379696005,4.061302261006502,8.517,8.418000000000001,8.456451458768221,4.182668018207937,4.107825938176213,4.253069282429998,8.566666666666666,8.458205128205128,8.60003540601455,4.320850622271855,4.157782999370761,4.5546075860229625,8.566666666666666,8.458205128205128,8.667005287187665,4.320850622271855,4.157782999370761,4.734459072538726,8.566666666666666,8.458205128205128,8.74865951983096,4.320850622271855,4.157782999370761,4.981736270673667,6.770031782768265
1999-02-02,sz000892,8.1,8.2,8.21,8.06,4614,3763317.75,1.85,0.86,0.07,1.15,3.664077590185075,-0.19548098244097867,8.251999999999999,8.193999999999999,8.266122222410392,3.9840988317553077,3.8974123865340817,3.9288940373993597,8.482000000000001,8.360363636363637,8.409823920810362,4.097680808416767,4.013536769444784,4.1459798838400115,8.538461538461538,8.42131868131868,8.561936795917926,4.270329619803641,4.087253655201378,4.469795205466974,8.538461538461538,8.42131868131868,8.63687591382072,4.270329619803641,4.087253655201378,4.665402202709458,8.538461538461538,8.42131868131868,8.730670683115191,4.270329619803641,4.087253655201378,4.938534346723221,6.5755708888608355
1999-02-03,sz000892,8.25,7.93,8.25,7.91,6580,5307014.5,4.15,-3.29,-0.27,1.65,3.8182258936139557,0.15414830342888086,8.122,8.086666666666668,8.154081481606928,3.9192598596341868,3.842121407153632,3.8920046561375585,8.416,8.260000000000002,8.32258320793575,4.05046431683414,3.9627267849351813,4.086388249253456,8.495000000000001,8.355809523809524,8.501752339163838,4.238036496504377,4.051383286989721,4.407740985290495,8.495000000000001,8.355809523809524,8.591271016154868,4.238036496504377,4.051383286989721,4.610745666638781,8.495000000000001,8.355809523809524,8.704419185308135,4.238036496504377,4.051383286989721,4.901802922031114,6.72485027422471
1999-02-04,sz000892,7.88,7.8,7.98,7.78,7358,5771185.0,2.52,-1.64,-0.13,1.84,3.8667597834951084,0.0485338898811527,8.034,7.979333333333333,8.036054321071287,3.851978031758116,3.8246213817739387,3.8835896985900753,8.315000000000001,8.148,8.227568079220159,4.0213704472561,3.929325960691721,4.046455800933756,8.448666666666666,8.286333333333333,8.434918783052996,4.2132847156370925,4.028305349052895,4.356218966071887,8.448666666666666,8.286333333333333,8.540221273177137,4.2132847156370925,4.028305349052895,4.562746577403706,8.448666666666666,8.286333333333333,8.674766097265245,4.2132847156370925,4.028305349052895,4.867867081423375,6.761264996192458
1999-02-05,sz000892,7.78,7.8,7.95,7.71,6980,5468879.0,3.08,0.0,0.0,1.75,3.843855422623161,-0.02290436087194747,7.9719999999999995,7.901333333333333,7.957369547380858,3.8104954525086705,3.821913845395621,3.870344939934437,8.207,8.054363636363636,8.149828428452857,3.9640138028297747,3.8970505016675507,4.009619368513648,8.408125,8.229117647058827,8.374450327524139,4.190195384823722,4.00660535770822,4.307422438124389,8.408125,8.229117647058827,8.492465062004419,4.190195384823722,4.00660535770822,4.516366502901736,8.408125,8.229117647058827,8.646085241617204,4.190195384823722,4.00660535770822,4.8342929286758265,6.737898314631972
